PMC,x,y,z,x_mm,y_mm,z_mm,mineral_id,classification,parent_category
2347,-0.133812,0.13251300000000002,0.24488400000000002,-133.81,132.51,244.88,2,Olivine,Mafic
2348,-0.133812,0.132392,0.244887,-133.81,132.39,244.89,1,Pyroxene,Mafic
2349,-0.133812,0.132262,0.244889,-133.81,132.26,244.89,4,Felsic,Felsic
2350,-0.133812,0.132141,0.24489,-133.81,132.14,244.89,4,Felsic,Felsic
2351,-0.13381099999999999,0.132009,0.24488800000000002,-133.81,132.01,244.89,4,Felsic,Felsic
2352,-0.13381099999999999,0.131888,0.244887,-133.81,131.89,244.89,4,Felsic,Felsic
2353,-0.13381099999999999,0.131767,0.244885,-133.81,131.77,244.88,7,Other,Other
2354,-0.13381099999999999,0.13163699999999998,0.24488400000000002,-133.81,131.64,244.88,1,Pyroxene,Mafic
2355,-0.13381099999999999,0.131504,0.24488200000000002,-133.81,131.5,244.88,4,Felsic,Felsic
2356,-0.13380999999999998,0.131384,0.244881,-133.81,131.38,244.88,1,Pyroxene,Mafic
2357,-0.13380999999999998,0.131253,0.24488000000000001,-133.81,131.25,244.88,4,Felsic,Felsic
2358,-0.13381099999999999,0.131133,0.244878,-133.81,131.13,244.88,4,Felsic,Felsic
2359,-0.13381099999999999,0.131002,0.244877,-133.81,131.0,244.88,4,Felsic,Felsic
2360,-0.13380999999999998,0.130879,0.244876,-133.81,130.88,244.88,4,Felsic,Felsic
2361,-0.13380999999999998,0.130749,0.24488400000000002,-133.81,130.75,244.88,4,Felsic,Felsic
2362,-0.13380999999999998,0.130628,0.244892,-133.81,130.63,244.89,1,Pyroxene,Mafic
2363,-0.13380999999999998,0.13050799999999999,0.2449,-133.81,130.51,244.9,1,Pyroxene,Mafic
2364,-0.13380899999999998,0.130375,0.244908,-133.81,130.38,244.91,4,Felsic,Felsic
2365,-0.13380799999999998,0.130245,0.244916,-133.81,130.24,244.92,3,Alt. Mafic,Mafic
2366,-0.13380899999999998,0.130124,0.24492399999999998,-133.81,130.12,244.92,4,Felsic,Felsic
2367,-0.13380699999999998,0.129992,0.244932,-133.81,129.99,244.93,4,Felsic,Felsic
2368,-0.13380699999999998,0.12987100000000001,0.244939,-133.81,129.87,244.94,1,Pyroxene,Mafic
2369,-0.13380799999999998,0.12974000000000002,0.244948,-133.81,129.74,244.95,4,Felsic,Felsic
2370,-0.13380799999999998,0.129619,0.244954,-133.81,129.62,244.95,4,Felsic,Felsic
2371,-0.13380699999999998,0.129497,0.244961,-133.81,129.5,244.96,1,Pyroxene,Mafic
2372,-0.133806,0.129366,0.244968,-133.81,129.37,244.97,4,Felsic,Felsic
2373,-0.13380699999999998,0.129245,0.24496700000000002,-133.81,129.24,244.97,4,Felsic,Felsic
2374,-0.13380699999999998,0.129115,0.244964,-133.81,129.12,244.96,4,Felsic,Felsic
2375,-0.133806,0.128985,0.24495999999999998,-133.81,128.98,244.96,3,Alt. Mafic,Mafic
2376,-0.133806,0.12886199999999998,0.244957,-133.81,128.86,244.96,6,Alteration,Alteration
2377,-0.133806,0.12873099999999998,0.244952,-133.81,128.73,244.95,6,Alteration,Alteration
2378,-0.13380699999999998,0.128611,0.24494699999999997,-133.81,128.61,244.95,5,High Alteration,Alteration
2379,-0.133806,0.12847999999999998,0.24494200000000002,-133.81,128.48,244.94,3,Alt. Mafic,Mafic
2380,-0.133805,0.128358,0.244937,-133.8,128.36,244.94,7,Other,Other
2381,-0.133806,0.12823800000000002,0.244932,-133.81,128.24,244.93,4,Felsic,Felsic
2382,-0.133806,0.128107,0.2449260000000001,-133.81,128.11,244.93,4,Felsic,Felsic
2383,-0.133806,0.127977,0.244921,-133.81,127.98,244.92,3,Alt. Mafic,Mafic
2384,-0.133806,0.127856,0.24489699999999998,-133.81,127.86,244.9,4,Felsic,Felsic
2385,-0.133805,0.127724,0.244856,-133.8,127.72,244.86,4,Felsic,Felsic
2386,-0.133806,0.127605,0.24481999999999998,-133.81,127.6,244.82,4,Felsic,Felsic
2387,-0.133806,0.127474,0.24480700000000002,-133.81,127.47,244.81,4,Felsic,Felsic
2388,-0.133806,0.127354,0.244796,-133.81,127.35,244.8,4,Felsic,Felsic
