PMC,x,y,z,x_mm,y_mm,z_mm,mineral_id,classification,parent_category
299,-0.136991,0.129302,0.243748,-136.99,129.3,243.75,2,Olivine,Mafic
300,-0.136961,0.129554,0.243716,-136.96,129.55,243.72,7,Other,Other
301,-0.13692100000000001,0.129805,0.243684,-136.92,129.8,243.68,2,Olivine,Mafic
302,-0.13689,0.130056,0.243652,-136.89,130.06,243.65,1,Pyroxene,Mafic
303,-0.13685999999999998,0.13030799999999998,0.243666,-136.86,130.31,243.67,7,Other,Other
304,-0.13683,0.13055999999999998,0.24369000000000002,-136.83,130.56,243.69,1,Pyroxene,Mafic
305,-0.136799,0.130802,0.2436510000000001,-136.8,130.8,243.65,4,Felsic,Felsic
306,-0.136769,0.131053,0.24361,-136.77,131.05,243.61,7,Other,Other
307,-0.136738,0.131304,0.24356999999999998,-136.74,131.3,243.57,4,Felsic,Felsic
308,-0.136708,0.131556,0.243529,-136.71,131.56,243.53,4,Felsic,Felsic
309,-0.136677,0.13180799999999998,0.243484,-136.68,131.81,243.48,2,Olivine,Mafic
310,-0.136647,0.132049,0.243466,-136.65,132.05,243.47,2,Olivine,Mafic
311,-0.13661600000000002,0.132299,0.24346500000000001,-136.62,132.3,243.46,4,Felsic,Felsic
312,-0.13658599999999999,0.132551,0.243463,-136.59,132.55,243.46,1,Pyroxene,Mafic
313,-0.13655599999999998,0.132802,0.24346199999999998,-136.56,132.8,243.46,1,Pyroxene,Mafic
314,-0.136525,0.133054,0.24345999999999998,-136.52,133.05,243.46,1,Pyroxene,Mafic
315,-0.136495,0.133305,0.24343499999999998,-136.5,133.3,243.43,1,Pyroxene,Mafic
316,-0.136465,0.133545,0.243419,-136.46,133.54,243.42,4,Felsic,Felsic
317,-0.136434,0.133797,0.2434010000000001,-136.43,133.8,243.4,2,Olivine,Mafic
318,-0.136404,0.134048,0.24338400000000002,-136.4,134.05,243.38,4,Felsic,Felsic
319,-0.136373,0.134299,0.243367,-136.37,134.3,243.37,4,Felsic,Felsic
320,-0.13634300000000002,0.13455,0.24335,-136.34,134.55,243.35,7,Other,Other
321,-0.13631300000000002,0.13479000000000002,0.243333,-136.31,134.79,243.33,4,Felsic,Felsic
322,-0.136282,0.135041,0.24331599999999998,-136.28,135.04,243.32,4,Felsic,Felsic
323,-0.136242,0.135292,0.243299,-136.24,135.29,243.3,1,Pyroxene,Mafic
324,-0.136211,0.135543,0.24328200000000005,-136.21,135.54,243.28,7,Other,Other
325,-0.136181,0.135793,0.243265,-136.18,135.79,243.26,2,Olivine,Mafic
326,-0.136151,0.136034,0.24324899999999997,-136.15,136.03,243.25,4,Felsic,Felsic
327,-0.13612,0.136285,0.24324,-136.12,136.28,243.24,2,Olivine,Mafic
328,-0.13609000000000002,0.136536,0.243243,-136.09,136.54,243.24,4,Felsic,Felsic
329,-0.13606,0.136786,0.24325500000000005,-136.06,136.79,243.26,2,Olivine,Mafic
330,-0.13602999999999998,0.13703800000000002,0.24326599999999998,-136.03,137.04,243.27,4,Felsic,Felsic
331,-0.135999,0.13729,0.24327800000000002,-136.0,137.29,243.28,1,Pyroxene,Mafic
332,-0.135969,0.137531,0.24328899999999998,-135.97,137.53,243.29,1,Pyroxene,Mafic
333,-0.135939,0.137783,0.24330100000000002,-135.94,137.78,243.3,4,Felsic,Felsic
334,-0.135909,0.138033,0.24330700000000002,-135.91,138.03,243.31,4,Felsic,Felsic
335,-0.135878,0.138285,0.243308,-135.88,138.28,243.31,4,Felsic,Felsic
336,-0.135848,0.138536,0.24330900000000005,-135.85,138.54,243.31,1,Pyroxene,Mafic
337,-0.135818,0.138777,0.243292,-135.82,138.78,243.29,7,Other,Other
338,-0.135787,0.139027,0.24327,-135.79,139.03,243.27,3,Alt. Mafic,Mafic
339,-0.135757,0.139277,0.2432570000000001,-135.76,139.28,243.26,3,Alt. Mafic,Mafic
340,-0.135727,0.139529,0.243279,-135.73,139.53,243.28,2,Olivine,Mafic
341,-0.135696,0.139774,0.24313400000000002,-135.7,139.77,243.13,4,Felsic,Felsic
342,-0.135666,0.140016,0.24316100000000002,-135.67,140.02,243.16,1,Pyroxene,Mafic
343,-0.13563599999999998,0.140269,0.243189,-135.64,140.27,243.19,4,Felsic,Felsic
344,-0.135595,0.14052,0.243218,-135.6,140.52,243.22,1,Pyroxene,Mafic
345,-0.13556500000000002,0.140773,0.243245,-135.57,140.77,243.24,1,Pyroxene,Mafic
346,-0.135535,0.141025,0.243273,-135.54,141.02,243.27,1,Pyroxene,Mafic
347,-0.13550399999999999,0.141278,0.24330100000000002,-135.5,141.28,243.3,2,Olivine,Mafic
348,-0.135474,0.141521,0.24332800000000002,-135.47,141.52,243.33,4,Felsic,Felsic
349,-0.135444,0.141773,0.24335900000000002,-135.44,141.77,243.36,1,Pyroxene,Mafic
350,-0.135413,0.142024,0.24335700000000002,-135.41,142.02,243.36,1,Pyroxene,Mafic
351,-0.135383,0.14227599999999999,0.24335500000000002,-135.38,142.28,243.36,7,Other,Other
352,-0.135353,0.142527,0.24335199999999998,-135.35,142.53,243.35,1,Pyroxene,Mafic
353,-0.135322,0.142768,0.243351,-135.32,142.77,243.35,4,Felsic,Felsic
354,-0.135292,0.143018,0.243348,-135.29,143.02,243.35,4,Felsic,Felsic
355,-0.135262,0.14327,0.243346,-135.26,143.27,243.35,4,Felsic,Felsic
356,-0.135232,0.143521,0.243344,-135.23,143.52,243.34,4,Felsic,Felsic
357,-0.135201,0.143772,0.243342,-135.2,143.77,243.34,4,Felsic,Felsic
358,-0.135171,0.144013,0.24334,-135.17,144.01,243.34,4,Felsic,Felsic
359,-0.135141,0.144264,0.243337,-135.14,144.26,243.34,1,Pyroxene,Mafic
360,-0.13510999999999998,0.144515,0.243335,-135.11,144.52,243.34,2,Olivine,Mafic
361,-0.13508,0.144766,0.24332600000000001,-135.08,144.77,243.33,4,Felsic,Felsic
362,-0.13505,0.145016,0.24331599999999998,-135.05,145.02,243.32,4,Felsic,Felsic
363,-0.135019,0.145267,0.24330700000000002,-135.02,145.27,243.31,4,Felsic,Felsic
364,-0.134989,0.145507,0.24329699999999999,-134.99,145.51,243.3,4,Felsic,Felsic
365,-0.134949,0.145757,0.24328699999999998,-134.95,145.76,243.29,4,Felsic,Felsic
366,-0.134919,0.146008,0.243286,-134.92,146.01,243.29,1,Pyroxene,Mafic
